Series Name,Series Code,Country Name,Country Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,8.02344797240133,8.74112376441087,8.45845878907696,8.0586773060175,7.93324046219543,7.39195055824246,7.74789531649825,9.13499531843599,9.1650397563485,8.45799006893649,9.05537471556769,9.97332652624888,7.08325314847018,7.42032440125943,10.1291600176093,9.44736619111258,9.32985955271323,8.51022382398345,8.58856458212543,8.76623405883486,10.7310247713041,9.67546592032238,10.0391431809007,10.2153432329886,8.93977891691032,10.3684887476335,9.64647103887118,8.44071366530831,7.53168657065416,8.14814459341021,8.45536944089181,8.11362720295374,8.05447519990682,7.82146490072164,8.13893575439091,6.65042679589334,6.72011763526388,7.67615621463659,7.76829770914755,7.08325659808826,9.18600979630616,9.3969554412188
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Nepal,NPL,66.8681580748175,66.8382169685291,67.8464608796813,65.3325272210843,68.4181772493042,69.0060946111411,66.0860076238128,60.1215289351852,58.8688401026215,60.1620532965922,57.8990217934573,56.7986220148579,57.1672897810066,56.5225130331754,57.2988091284318,48.8580260163998,48.6971502404709,47.9503319554052,47.7921098483863,47.6895674870336,48.8028931693355,44.7233867254707,42.6652627388118,39.8959483612436,40.4417078164519,39.0414052697616,38.9276574546127,38.7807338697315,37.3930096893749,38.701481715375,38.2438970402226,35.247670013162,36.1502950311573,35.1058750871034,34.6763571054627,33.824896676688,32.3664850386189,31.1644113230204,30.3057163664183,31.3226520633995,33.1793784908122,30.8054796559029,30.076056959705,28.6226575274044,27.4618953623322,26.5185084305458,25.5178753723728,23.6995484588283,22.3346720500405,21.5833727601088,22.1800901927127,21.3198897458799
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Netherlands,NLD,5.16784600813039,4.80212311527418,4.74713343507212,4.67609678215671,4.04059486467126,4.32649351344497,4.32050980117816,3.6592323665752,3.53212541203515,3.49788074891414,3.44503111891686,3.86697333397887,3.97433689977574,3.80203823408733,3.77828549756828,3.79938879844998,3.92302467689216,3.87669345587235,3.82964556671203,4.14441402149432,4.01224047603857,3.90048520849344,3.63832099592807,3.1859394022493,3.2127518863297,3.10426130415388,2.87733043162858,2.96792269798345,2.55696876703991,2.32966750028012,2.29863696801156,2.22461562086905,2.07767536621722,2.05982722645814,1.86628779147758,1.85792627472621,1.94595463830049,1.81711000209958,1.63504831597131,1.55319264710119,1.77850926254758,1.57897407431895,1.65950447649648,1.79086489326427,1.73834058014176,1.72432783388019,1.76653203206948,1.85559496359799,1.65067371932604,1.63580569580164,1.58231210043807,1.57101214217416
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.62420976500751,3.61893223092609,3.61941140790035,3.70268401516856,3.87614588188696,3.54726473196948,3.48364450662965,3.67491287414546,2.21645365013124,2.16376522106415,2.18957397034617,2.36020293735947,1.89035871495274,1.74345821039344,1.78686054314087,1.54869248531073,1.72712586317313,1.27200175059393,1.38763277604281,1.41664932222394,1.34474139086715,1.36822830098318,1.64443691439298,1.71329146676256,1.77245534055282,1.91334103691976,1.92670811679751,2.01198502027258,..,1.79324055666004,..,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,New Zealand,NZL,..,11.4077315827863,13.1605691056911,11.9008803390936,8.23936696340257,9.92272567615033,10.78487539387,9.45470817618104,8.95657078398195,11.4176652493235,9.96014282155609,8.5208674304419,7.17945626620049,7.43464273162291,8.3115950700012,7.30377831664905,5.94964885338119,6.09554179186852,6.51011591599299,6.76844715140409,5.98867681637264,6.88851738254768,6.71730388715134,7.32604197457878,6.50772626931567,6.45080842927803,6.43712722920644,6.07737442159996,5.94611798625803,6.27577740684807,7.75290180992832,7.98138479706632,5.85289352793662,5.72933246598663,5.36558854547454,4.51769702400314,4.98360503244111,6.06836553759783,5.01251280318469,5.7506934901985,6.587915924895,6.28423893909166,5.51752042632041,7.03371664955561,4.77685746074917,4.47129317772382,5.55164392802769,5.91291729137151,5.6625762665387,5.65335358230931,..,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.019221586678,20.0803864575286,21.4055297505817,19.9567713388075,19.1909508834659,17.0002169688192,17.7655051440462,16.8133294680756,16.4301119851034,15.6259025646946,15.9688222709169,16.137898065388,15.8999301564328,16.4608722955261,16.2622568377055,16.0677998234503,16.9818179874153,18.8847624348715,17.612119648056,16.4909954701138,16.7083329280195,16.1101157008631,14.9150188949169,14.9961740759247,15.3218585457483,15.2482371495271,15.5600075879906,15.4847702758637
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Niger,NER,64.8751118666509,65.4607809223992,62.4601364499262,60.2714511077268,63.7949647851898,50.3114628229224,47.0277185913042,51.7871951928857,52.6803493878421,48.6845009164629,43.0566059106658,45.6518048733525,44.2986446903422,41.5805554859041,35.7713392024181,36.7428931027028,34.7285399427785,35.2108480035791,35.350410607689,34.0716250084348,29.4422483658217,31.5808518727089,33.1594097787814,34.0770925482674,31.1692941667387,30.7305809669819,32.3287003295047,30.2325247290335,35.4137809699145,35.0025945777756,36.5755600708745,40.1819277330126,41.3669351734986,41.1955263001462,37.3717285561201,39.2805201285945,39.7450785783419,37.094506437909,38.7750062340041,34.7848102748131,35.8213879566765,33.6467642815211,33.6809938208632,32.2350107295479,33.4290442343639,32.4169952714448,35.2629582125475,35.816877219155,37.6616625345055,36.9148824391823,38.3847253226942,36.3718566862025
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,12.240409246888,13.5026901414336,14.9907328930728,18.3083606550373,18.227639967623,18.0204251588741,20.5521063242771,23.3716488476568,21.2755973365002,21.5562632771079,20.8852831060192,20.3211588731035,23.4911304788674,25.1738487759527,25.4865064493222,26.1991591974906,27.4166511440248,27.9083713814094,26.0284857101616,21.3572412972176,24.4753546604632,36.9650826655369,33.8270605520678,27.2304536003492,26.0892828253052,24.7349912604596,24.6625772141572,25.2797507791406,26.7488545066064,23.8937040914541,22.2347109927204,21.8599586164672,20.7586228323417,19.9902547675923,20.6318934802764,20.9831097070839,20.8465714308196,21.2037737195858,21.906295930281,24.1433058676092,23.3570587623058
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.16184210526316,10.8429752066116,14.4844107689827,10.0233975543522,10.5767485064935,10.6109414450034,10.6676810008998,10.4323128542443,10.8617164743112,10.5176831159852,10.0962814603895,9.74511971409667,10.1701207745349,11.5387764520235,11.5539948572935,9.73619454882038,8.98936805638514,8.93241688545385,11.4435151485936,10.3701684908181,10.1206048077275,9.35099292094117,9.10471970396591,10.0274760854448,10.1775672771312,9.72691849418736,9.17290831294816,7.87324504211252,8.47039846991427,8.13229139447626,8.61721735975278,7.61988775494684
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Norway,NOR,5.10105976182672,5.07497789051187,4.58718805197531,4.44553906779139,4.39356559094022,4.11582261171144,4.40395882091995,4.43457876253575,4.22899035622909,3.78009938045171,3.62606392504689,3.61932314739475,3.41878439374266,2.95958919798869,3.07096346197131,2.85952041422328,3.12864637841052,3.19653475093522,3.08590479517651,2.90516274245557,2.98402368442109,2.91069211365331,2.62774368983622,2.60942249240122,2.60364249149896,2.58955622143452,2.22713791586389,2.06178702227207,2.26422783099405,2.0518468596946,1.82301531961815,1.58869172655478,1.52073059641543,1.30803942817787,1.3864679027717,1.40342625353834,1.40444710752117,1.23986617155418,1.12800095125216,1.30031900599593,1.56860233094692,1.34465673332777,1.12794879173888,1.31530621016246,1.44284252426282,1.53755759894676,2.09231450531091,1.97646281978842,1.86299558231802,1.84412221298033,1.80538992651593,1.58807606124705
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Oman,OMN,15.5430711610487,13.4292565947242,12.0738636363636,9.85832349468713,3.23658751099384,2.78928511312968,2.06943345018659,2.54541586972794,3.2435284475934,3.12524234199302,2.54585934853105,2.47676773913103,2.53314928592208,2.93806354020452,2.92100167383242,2.77207103133977,3.42781558323567,3.50935617997457,3.83315242673283,3.24952824952825,2.5863028333593,2.63254448725005,2.33505294596796,2.39611957698393,2.53256296176998,2.77552712404138,2.50412815143932,2.61926266524345,3.20699692744846,2.95289416441717,2.24205866838528,2.33438604407352,2.32037520172818,2.20656229680003,1.93687487447025,1.61648132330197,1.40187189218427,1.37736845608868,1.11624333719152,1.47656108231117,1.24729891956783,1.10041680929465,1.01551086474633,1.14226556083793,1.11270719472095,1.72976080728779,1.98532211721536,1.98459925247834,1.84942019099591,1.99471933938581,2.5646881372618,2.37918135378601
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Pakistan,PAK,33.4317605914012,31.9662932409285,32.8022972948256,32.4586617673206,31.8766883839186,30.1601863594254,29.4084256389801,29.3613270294094,28.6768291991335,27.7798014519149,26.5455057883072,27.4622927720025,28.447767916362,27.2732012942284,24.9045978818586,25.6891245920319,25.032651030451,23.6354521301218,23.1533234920912,23.9136337358476,23.0670733915693,22.8424456202234,23.3100129190967,22.1979399670103,22.7528245238533,23.4218793711634,23.1957958147755,24.4842507882018,25.3031382672009,25.169285514224,25.6172595844882,24.1982746064791,23.0629346440814,22.8647396972508,23.0829541928438,22.9604189838222,21.6079774493194,21.8004724351841,22.5002660331506,22.7173300134617,23.2815896365345,25.1291827073544,23.710248671838,23.8321164648607,23.7445401162272,23.817063157555,22.3283302035697,21.9632035366872,21.6512353593957,20.6778713222887,21.8630041859978,22.9644656566347
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.92433226815222,3.71753111220021,3.68557384905098,3.74108877965644,3.75636705729655,3.70238520915145,4.13203078867921,3.61240979659393,3.96381148444226,3.90816476716431,3.81482497324449,3.75859969295789,3.65945409980706,3.7368418196323,3.34203942735087,2.91801580060023,3.117666778411,3.54013319313004,3.51246926589392,3.46462436177972,3.29840900271634,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Panama,PAN,10.8275356800678,10.5711255178431,10.019560637708,9.47875564833696,8.27174845072055,8.28283827058805,8.76046807974635,9.44093404652053,8.72367661967948,8.05624896681153,7.40376036304825,7.25213198513372,6.76074682310878,7.23427682089331,6.75708949226226,6.86477606242136,7.33706185420056,7.4197837436466,7.96047335905973,8.50386023765805,8.07413528853971,7.65627624899545,6.91969326281835,6.59005946016762,6.46078992665021,6.48593360449452,6.43514802805209,6.31549153674921,6.42734373563775,6.02110152334673,6.29327342925517,6.73216603655216,6.68270014544212,6.86791069933702,6.43837557263997,6.01557960566711,5.7504590964723,4.84692320536188,4.49517016862604,3.79324343614368,3.61239677563476,3.22923587852138,3.04750950824945,2.94451793129622,2.84987633495783,2.78600897278281,2.60051792701804,2.38470419942308,2.24846247330401,2.18692144015229,2.76970816312129,2.59886280944623
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Papua New Guinea,PNG,37.1790358814997,34.4854906835513,32.3804346871153,28.2059691702197,27.9957057615181,29.7018334459133,31.7036569083645,32.9842125529457,36.0272213773626,33.8600983792663,33.1186581581875,33.3928027599334,32.4262520009147,32.6767841306884,37.3675704160278,33.7651114324858,32.1890914745558,29.8637119386088,29.1473455096054,28.1150474439374,28.9740589038424,25.9790326159308,24.4731233720104,27.5667235109203,32.3635245827532,33.8127754370672,31.6452529177153,35.0330527148426,33.692142088267,34.2572664869396,33.9663920787198,34.411280936487,37.9906481918408,38.3485879322483,35.9686628123206,..,20.4032370575395,19.608590823475,20.1748721590487,21.6434677774704,19.6083870979546,19.1997113715188,19.2739507668723,19.2600193533343,17.6919442750767,17.4569301700841,17.8663404294926,17.649568905745,16.9738355202322,16.9761433524604,..,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Paraguay,PRY,32.065775950668,33.1983854017388,34.4637199558303,37.7017945263359,35.2972020689462,36.906305956238,34.5500749758256,34.1126352366357,32.0674516807114,31.3957269682287,29.4645995514391,27.7673281227732,25.866303050038,24.7870379567815,26.417788143677,25.5479901634897,22.7074841520746,21.6366264425192,22.5807464352358,21.110367419512,18.6019358904464,16.0012443974321,14.948957846145,16.718912733494,18.1637724837493,18.4437831019194,18.3650119540079,16.4279737205061,14.8009373095827,14.004558328133,12.8566577643255,11.373317185727,11.0096432644682,13.0089432672836,13.9333504941588,12.7139528266327,11.7935958026272,12.7097347758464,13.7028319589992,10.2498016455612,13.3207780031997,14.1250204425197,10.3713136774537,13.1851855335632,12.0985659556673,9.7731753108472,11.0413873745188,10.5267434029776,10.2527013569434,9.99501124214578,11.0834607938359,10.114002093368
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Peru,PER,16.715619851144,15.9605565515804,15.0205883145278,14.8742068598101,14.6100535903184,14.8378883097983,13.9689829039448,27.9433755557814,11.6586472094712,9.77495013627661,..,..,..,..,..,..,..,..,..,..,..,7.86239612014368,7.81805040708602,8.29164049726758,8.41558546952191,8.03821624273467,8.50404849342949,8.04815854878797,8.37833515800869,8.26450173379097,8.06937491693616,7.89362669632438,7.52396323647705,7.31291934402482,6.93443306205717,6.85426462318893,6.60348433016044,6.70580838491928,7.16094114578461,7.40390665571257,6.82799723597835,7.10011013658205,6.72523424077649,6.66831016491401,6.80424741378252,7.04564405972046,6.93503461650105,6.77975956010925,6.88584285144097,6.85303103477238,7.70251042998047,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Philippines,PHL,26.3588782659169,27.0528960689863,26.2174506850867,27.1991178494379,27.6300031133891,26.9446902223849,25.91656232506,25.3814929310542,24.9110577412843,24.1817325811521,22.0315834069677,21.8080621819015,20.4230485292463,19.5239809608368,21.6852969541723,21.5944650234403,21.0293839086533,21.0794353560415,20.110454501016,19.8651101063321,19.1598428879723,18.3384614659452,19.1073217284293,18.9079534983303,19.2600358538901,18.9251458784336,18.0136454030734,16.4491020670556,14.7466733129599,15.1943554182619,13.9410943909385,13.302809302832,13.4484134145704,13.1509476628836,13.9844036917201,13.517547003593,13.3612491069675,13.606507617711,14.5160747573134,14.5402133153152,13.7488650524217,14.0957351510823,13.0958070106782,12.4734251044125,12.2716816211446,10.9964991548623,10.2051255325616,10.1829541314109,9.65014035815306,8.82032374730525,10.1853110319109,10.0684567208235
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.57758071060106,5.16558346087146,4.50206857488394,3.8766074290524,3.25278341956622,3.12672432106006,3.25341501737577,2.7257594673325,2.60980319942584,3.29260490134403,2.91894238438008,2.69199228374715,3.0455373774324,2.5926222666815,2.55891838705563,2.85773725432735,3.08506431236907,2.91436343275584,3.09116767594327,2.84816192197022,2.37464410875059,2.53723261820447,2.87229845690723,2.33842629580661,2.31672000554684,2.50217479507069,2.370282896554
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.80044172792782,4.59074611683019,3.83106344355608,3.54171643876714,3.28917248565999,3.10974828415915,2.96074957358316,2.72289086156617,2.65118079570935,2.60214117997755,2.30349335448735,2.25313751520814,1.99815593954667,1.96377185231981,1.95062621184125,1.93708196098854,1.83401602752623,1.92410769887828,2.09548269898385,2.07611116482919,2.09944392552801,2.06581098417221,2.09586857603127,2.03652988278957,2.08854854180033,2.10540263892753,2.19275318051908
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Puerto Rico,PRI,3.17198641428486,3.12566409293759,2.9641801892904,2.600536958757,3.72033104309806,3.30312381835259,3.18332850166135,2.67785973019605,2.94312583967756,2.72313725490196,2.63436800797999,2.29823824714679,2.3144558046313,2.26549205283447,1.79829459467922,1.75906393549277,1.69382942665146,1.71149347784465,1.51672490506257,1.52443787906765,1.41844578793977,1.39158041505891,1.21280619385898,1.11395623303065,0.930194355695538,0.74658833867001,0.828612882846114,0.967065023439187,0.8074118447521,0.580729932055117,0.660110401965583,0.587789921454621,0.533623740811326,0.563162691741261,0.626600481487628,0.594971397399844,0.590822137458644,0.480571207238608,0.553943910302619,0.588365896980462,0.83552463730404,0.792213784121246,0.803821796527931,0.826451927769644,0.846398778671258,0.826985117363399,0.805660903593846,0.818676005378908,0.708149616051523,0.685891191502422,0.61800514454863,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.372799554496798,0.37593984962406,0.256795868565916,0.234640393168579,0.181799293579888,0.133258478262211,0.121835107463077,0.109942375031018,0.124647566750798,0.123319456383116,0.117906612206567,0.0966060405058313,0.094196462211278,0.0960229515586457,0.117168462923192,0.161318389310036,0.183872269665334,0.214741536770683,0.218257646249357,0.230041116366306,0.338750393788988,0.29850744916322
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.8090686560205,18.8710921548165,19.0390101506004,20.991425348626,19.8854005747149,18.1628255328095,17.5390992035266,17.5105195665899,14.3794399543879,12.6491118592906,10.8539180518615,13.1496003966219,11.3424376853187,11.9143840898386,12.7055114609076,8.48610428920676,7.82080658741648,5.50150097100926,6.30189320951269,6.11643294787061,4.99698683763643,6.25328888570003,4.68439374105165,5.38216268604487,4.71264987407121,4.18678861500269,4.06961281472921,4.31329822494739,4.33183413126748,4.123626546923,3.96740622409817,4.34970144711405
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.6020942408377,15.4610369450481,13.7718984626385,7.2633640189374,7.55720377820535,6.10956103151862,6.69223108273929,6.54937524189732,5.86976214443115,5.10339314799118,6.58064760911948,5.75171562849956,5.87572156767964,5.56571375282766,5.50294605202332,4.90444194789091,4.25591600591586,3.86131247121949,3.77890170628363,3.75334118813491,4.08444869720522,3.34389824902913,3.1507257212962,2.92603087775353,2.99360048776678,3.36060548804252,3.87310448732299,3.84021728459951,3.55363208990976,3.3942533806976,3.53030291392166,4.00204494456988,3.80296924063785
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Rwanda,RWA,61.6189164633311,61.1785885952063,59.559473464651,61.0245943042867,59.1352828206791,49.2135672864845,49.2160996203425,46.4609826307962,42.4182569128283,49.0381619048012,45.8468365435571,40.7371183197743,39.7837488051255,38.2026738568561,40.8375264342653,41.8358362850547,37.5263462064362,37.7091067007185,39.2207718336487,40.3089108332282,32.5459939303571,32.1327069429186,33.2376150704715,33.7348925923438,49.7587461119534,44.000449460129,47.1892922193967,45.9609522618159,45.5174611772785,31.5660505000132,31.2039546844593,31.8118389665339,30.2126415799352,33.0520872405363,33.9112709499956,33.792640087643,30.0404668546525,26.0824956317277,24.7923997284507,25.3697728245828,24.326650237432,23.8488265495213,24.778042329731,24.9324161357601,24.7003361203677,23.9926164601793,25.1648407381159,26.3454555710159,24.611871167218,23.5457970222788,26.6308748641178,24.0621050216507
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.0827474554568,17.7781265838989,18.1349020943813,20.1616915050685,18.4141742065997,15.9840391735508,15.0763572633486,13.2281386021054,11.9922566418826,10.9888759322857,11.7403702351042,12.4865713264532,10.9860029837468,10.6649888765558,10.0298606789655,11.2374035451241,10.4090320956209,8.83699715080923,9.14824045635907,9.71203274822506,9.4477992555856,8.71014103749347,9.125971723704,10.5193289611146,9.74691600164498,9.72870155251972,10.2496617027075,10.5483896322624
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.020057836294131,0.0136219857493072,0.020478235906765,0.0164085436290334,0.0152797446966611,0.0141007868342573,..
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.1341755014606,10.646880664918,10.3442663975004,9.86462646134527,8.72396473239014,8.76524307478472,9.42166267047779,9.47767452078513,10.8144498812202,11.2620084225482,11.3001321587146,11.5024948452324,12.0339596578677,11.3758867313153,11.946169485132,11.3976788504167,10.8789024705405,11.1153830731729,12.2898119898564,13.9917970001054,14.9463540665398
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Saudi Arabia,SAU,4.2359380607066,3.30055070148484,2.81608361935698,2.19838253247111,0.835524749341353,0.928707291428158,0.791361055659389,1.17237059673606,1.53735431916407,1.22387147263577,0.986333580657261,1.00342123527,1.59365306713246,2.16071292188449,2.7564401790957,3.66418663283726,4.92546535621386,5.70589403157579,6.32186934204938,6.34338994015852,5.70727631869484,5.43281426541188,5.60680383871363,6.0695054265672,6.14957688816112,5.88614793777068,5.41274054001984,5.3738432105245,6.15924782059964,5.67955271976421,4.92111418680639,5.17118927892469,5.07728880396483,4.50455900738173,3.90115016183996,3.22080717494782,2.94857030298235,2.77018977615721,2.31687426733563,2.85408847271204,2.64027635954584,2.17142778333813,2.07934643486404,2.15730645379863,2.22697502460437,2.61938855347353,2.68563152419342,2.52847305795157,2.13878564603627,2.19685558804733,2.54190509866685,2.31147408947814
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Senegal,SEN,23.7191420374657,20.6497950560751,24.2683218396173,22.2636487497135,23.4895547861694,29.779394520551,29.7566632562653,26.996306511875,20.7995818266378,23.6259301099614,18.5195765186875,20.6636230451127,21.1990118487265,17.0275418620381,18.4282582429714,21.3274112292183,22.0212309210718,22.622808670216,19.287074800268,21.1753467688328,18.4661416517011,18.6964119299712,17.1434329851955,19.16536139705,17.7400079519252,19.4701646746387,18.3370625955044,18.1914042241839,17.8319277715595,17.3760117354229,16.4392452034714,16.2524323093589,13.3807801250726,15.4910998381045,14.2017995388,15.1803964143562,13.3951515867003,12.2459105728806,14.6866270243556,16.1077336169075,15.945261535619,12.9470610352017,14.0976923523704,13.7248803755401,13.3687650760268,14.2825767344045,14.4140203888971,14.9820338201197,14.9882478466068,14.8995730808313,16.2158547282752,15.3236802803694
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.4153831179075,17.7520661439178,16.809556338274,16.5354794647583,18.4179717993161,17.0700337770164,14.6527433773628,9.76714770289036,8.08546053932473,8.53045466312612,6.73938784089607,6.81756263747489,6.11903607515845,7.44473841981592,7.20148892472172,6.60245907401239,7.4451509199238,6.43465811897504,7.41421637318177,7.06588326034416,6.7138523841046,6.81115126768369,6.01415375732373,6.34278337092698,5.95441634483779,6.34297128595253,6.5301144700492
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Seychelles,SYC,..,..,..,..,..,..,9.62184931413176,9.16463909164639,8.40618695359785,7.29619059436655,6.83724386877588,7.82048660805561,6.39702847709451,7.74498942491691,6.45070686265331,5.75151464851855,6.01316353156521,5.29408498833188,4.73164102014704,4.29401510749564,4.80910985715012,4.77753648805616,3.82676030974248,4.17413259488516,4.13108888346751,4.17338126523697,3.89568834493241,3.49165959852983,2.63018148877019,3.1006820298651,2.82924885435346,2.82586627891026,2.8856215989954,2.636895547451,3.45713659604412,3.25455173411222,2.98065867393712,2.74666474155357,2.56882803104843,2.2569426862048,2.26087740281931,2.22137693240376,2.04481285889162,2.66733901459213,2.3304593639576,2.26972550059674,2.2344257752475,2.74798709130619,2.60511621981382,2.64732263742215,2.47222353553023,2.24301575931232
"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,Sierra Leone,SLE,25.9938647849429,28.470937125557,29.6778265312256,29.4622097913773,32.2252741311071,35.6680766724428,38.616442281447,36.3814852471848,31.9707014765573,30.0193812630279,30.3764604067503,29.329825104473,33.5930196322842,36.5652150738234,38.5784942297124,42.7925845226765,34.7300557809331,42.4634430060396,43.3134818827602,42.5086191628365,44.0286219584087,36.7450502033747,35.8872879434378,40.3024517477613,37.3951606768406,39.9545618365047,45.2101464485815,57.3956037766825,59.4020699553992,59.8664904645509,55.0141620912989,45.1363540353439,46.2142462299723,46.3565746347959,48.4860562620342,49.3914513774696,50.2940871330198,52.1760471776566,53.6535083221127,55.2608826771866,52.9426802645402,54.5934658718491,50.5921166371271,47.9833089783607,51.7925286654397,58.6518937048545,58.2087413276203,60.6110904002264,58.9344096496886,58.1544724473477,59.4873958863112,..
